,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
352,8939.461145,1.0,2490.17,905.17,1585.0,5309.949725,0.5,0.166667,0.416667,0.5,11,8,9500.0,3957.017497,4951.58548,0.0,12
4313,2947.426082,0.888889,2257.28,1179.8,1077.48,281.877943,0.444444,0.333333,0.222222,0.222222,2,19,8500.0,3612.992662,717.268682,0.0,9
5677,269.966481,0.636364,0.0,0.0,0.0,1579.555134,0.0,0.0,0.0,0.166667,2,0,3000.0,2097.898378,272.284192,0.125,12
467,52.229659,1.0,565.5,0.0,565.5,101.137379,1.0,0.0,1.0,0.083333,1,14,8500.0,2768.795805,199.803721,0.25,12
2109,231.995439,1.0,2310.21,1660.51,649.7,0.0,1.0,1.0,0.916667,0.0,0,67,3000.0,1871.658725,173.610118,0.727273,12
1703,2270.950105,1.0,1403.42,77.0,1326.42,0.0,0.916667,0.083333,0.916667,0.0,0,12,8500.0,830.130725,582.489074,0.0,12
7235,162.267397,1.0,907.99,907.99,0.0,339.493008,1.0,1.0,0.0,0.166667,2,8,1120.0,1223.617997,75.319725,1.0,6
3615,3789.302616,1.0,49.98,0.0,49.98,0.0,0.166667,0.0,0.166667,0.0,0,3,8500.0,1046.938327,1131.579706,0.0,12
7579,1247.905033,1.0,553.67,0.0,553.67,0.0,0.916667,0.0,0.916667,0.0,0,11,1200.0,1927.232575,1247.614497,0.083333,12
127,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12
5519,2584.617366,1.0,0.0,0.0,0.0,385.424519,0.0,0.0,0.0,0.3,3,0,3000.0,3206.865961,557.973185,0.0,10
4419,7496.171727,1.0,0.0,0.0,0.0,7107.137059,0.0,0.0,0.0,0.666667,22,0,10500.0,2933.325551,3178.835456,0.0,12
2671,4644.779013,1.0,4820.68,4063.61,757.07,0.0,0.833333,0.75,0.5,0.0,0,54,9200.0,1076.138168,1324.445876,0.0,12
6319,2304.470294,1.0,1201.97,374.24,827.73,1009.853215,1.0,0.666667,1.0,0.166667,4,36,3000.0,1254.356926,1050.329485,0.0,12
4754,11581.9335,1.0,0.0,0.0,0.0,9236.092963,0.0,0.0,0.0,0.5,23,0,13000.0,2132.826323,4814.853217,0.0,12
8742,87.026009,1.0,605.52,0.0,605.52,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,511.637312,175.012705,0.0,12
7574,1.063114,0.090909,20.74,0.0,20.74,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,168.489938,98.859855,0.0,12
4768,98.290292,0.545455,4440.8,4440.8,0.0,0.0,0.583333,0.583333,0.0,0.0,0,19,1500.0,7150.995346,119.097785,0.75,12
5110,142.430458,1.0,1488.84,0.0,1488.84,0.0,1.0,0.0,1.0,0.0,0,24,5000.0,1450.096836,178.871755,1.0,12
4864,31.111548,1.0,110.0,110.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,8000.0,228.192095,73.146612,0.0,12
8026,5134.553859,1.0,2502.34,669.0,1833.34,0.0,0.833333,0.083333,0.833333,0.0,0,67,6000.0,528.134435,25312.16069,0.0,12
1155,34.207779,0.090909,2483.26,2483.26,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,29272.48607,864.2065423050828,0.0,12
3781,1509.177493,1.0,0.0,0.0,0.0,1281.15107,0.0,0.0,0.0,0.75,14,0,5000.0,449.984139,569.555493,0.0,12
2605,4805.164203,1.0,0.0,0.0,0.0,949.587804,0.0,0.0,0.0,0.083333,2,0,8500.0,1260.875219,1622.411952,0.0,12
5720,3881.679582,1.0,15.92,15.92,0.0,2183.782456,0.083333,0.083333,0.0,0.333333,9,1,5500.0,1032.183632,1129.747227,0.0,12
2586,193.12654,1.0,1955.98,0.0,1955.98,0.0,1.0,0.0,1.0,0.0,0,53,2500.0,1891.721179,203.382558,0.666667,12
7213,470.353862,1.0,105.0,105.0,0.0,391.351946,0.166667,0.166667,0.0,0.166667,3,2,700.0,239.928287,396.476154,0.0,12
1993,2097.603234,1.0,963.21,963.21,0.0,0.0,1.0,1.0,0.0,0.0,0,11,2100.0,622.542212,1252.200387,0.0,6
4029,136.839366,0.636364,1133.54,1133.54,0.0,0.0,0.25,0.25,0.0,0.0,0,4,16500.0,4802.004681,234.303131,0.428571,12
781,90.445498,0.454545,0.0,0.0,0.0,729.325692,0.0,0.0,0.0,0.166667,2,0,3500.0,79.242572,81.716644,0.0,12
7839,2743.766025,1.0,150.0,150.0,0.0,1562.979881,0.083333,0.083333,0.0,0.416667,9,1,3500.0,623.036521,585.518894,0.0,12
2339,1514.750841,1.0,3873.5,2642.14,1231.36,2306.919698,1.0,1.0,1.0,0.416667,6,50,8500.0,3729.948989,436.253648,0.0,12
8424,361.725724,1.0,0.0,0.0,0.0,312.112534,0.0,0.0,0.0,0.083333,2,0,500.0,438.988617,252.245693,0.0,12
3204,4526.591303,1.0,1806.5,976.5,830.0,4354.491196,0.5,0.416667,0.166667,0.333333,5,11,9000.0,1329.600846,947.556185,0.0,12
2771,2632.469367,1.0,0.0,0.0,0.0,535.955512,0.0,0.0,0.0,0.25,4,0,3000.0,737.932369,736.750992,0.0,12
2176,5.016768,0.909091,284.13,0.0,284.13,0.0,0.916667,0.0,0.916667,0.0,0,11,4000.0,274.729879,4.390918,0.0,12
6239,281.736996,1.0,1100.19,1100.19,0.0,974.050448,1.0,1.0,0.0,0.25,8,15,5700.0,1694.640984,190.249932,0.090909,12
2736,1198.763306,1.0,0.0,0.0,0.0,57.645727,0.0,0.0,0.0,0.083333,2,0,1200.0,128.39674,7464.326611,0.0,12
8384,5.644904,0.454545,47.5,0.0,47.5,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,70.554065,42.434715,0.1,12
377,143.443832,0.636364,1631.0,0.0,1631.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,2550.799492,157.269321,1.0,12
4426,9699.252383,1.0,0.0,0.0,0.0,10630.32102,0.0,0.0,0.0,0.833333,27,0,10000.0,13001.03715,3897.073997,0.0,12
8304,935.042217,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,204.111522,215.712999,0.0,12
1057,52.0899,0.727273,230.15,230.15,0.0,0.0,1.0,1.0,0.0,0.0,0,12,1600.0,0.0,864.2065423050828,0.0,12
5769,202.08047,1.0,190.96,0.0,190.96,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,156.408373,173.016455,0.083333,12
4776,1669.128355,1.0,0.0,0.0,0.0,335.056814,0.0,0.0,0.0,0.166667,2,0,1800.0,528.612762,607.334479,0.0,12
5914,912.912728,0.857143,0.0,0.0,0.0,1563.920556,0.0,0.0,0.0,0.285714,9,0,1500.0,212.084925,331.487123,0.0,7
339,3355.631092,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,13500.0,6084.115091,890.639118,0.090909,12
4216,240.110414,1.0,3510.42,1732.87,1777.55,0.0,0.916667,0.416667,0.75,0.0,0,37,6500.0,3868.013636,188.187607,0.545455,12
3174,3356.816523,1.0,0.0,0.0,0.0,1831.109653,0.0,0.0,0.0,0.1,1,0,3500.0,661.24329,596.541854,0.0,10
3887,469.380653,1.0,5117.56,2562.27,2555.29,0.0,1.0,1.0,1.0,0.0,0,81,4300.0,5270.796852,216.41101,0.333333,12
4001,4802.507595,1.0,0.0,0.0,0.0,286.576749,0.0,0.0,0.0,0.083333,1,0,5000.0,986.609534,1852.577516,0.0,12
2846,2221.252825,0.545455,0.0,0.0,0.0,6448.247202,0.0,0.0,0.0,0.333333,12,0,7000.0,397.799248,477.915036,0.0,12
6615,1100.505764,1.0,220.0,220.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,344.856423,623.734943,0.0,12
2744,1465.716156,1.0,555.71,113.45,442.26,1304.049707,1.0,0.166667,0.916667,0.25,4,16,1800.0,566.364739,585.808957,0.0,12
8822,94.307698,1.0,343.99,0.0,343.99,0.0,1.0,0.0,0.888889,0.0,0,17,1000.0,327.62139,125.3494,0.0,9
2974,2237.238086,1.0,120.0,120.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,2500.0,343.102984,712.986387,0.0,8
858,910.072514,1.0,18.05,0.0,18.05,19.118837,0.083333,0.0,0.083333,0.083333,1,1,1000.0,233.886707,230.806229,0.0,12
5390,40.247238,0.181818,0.0,0.0,0.0,909.480894,0.0,0.0,0.0,0.083333,2,0,1500.0,3578.648701,69.271137,1.0,12
3798,19.281564,0.727273,428.9,0.0,428.9,0.0,0.583333,0.0,0.416667,0.0,0,7,10500.0,418.803807,72.655775,0.2,12
2837,438.550144,1.0,3647.61,3403.79,243.82,0.0,1.0,1.0,0.916667,0.0,0,65,7500.0,3130.109064,172.078686,0.25,12
2749,13.363762,0.428571,238.9,0.0,238.9,0.0,0.857143,0.0,0.714286,0.0,0,9,1000.0,197.86349,68.752646,1.0,7
7856,955.588927,1.0,0.0,0.0,0.0,54.066975,0.0,0.0,0.0,0.166667,2,0,1000.0,196.542314,278.361413,0.0,12
1854,2720.959921,1.0,66.49,0.0,66.49,457.611102,0.166667,0.0,0.166667,0.333333,7,3,3000.0,967.657856,1317.330243,0.0,12
2001,9355.739389,1.0,0.0,0.0,0.0,2286.927789,0.0,0.0,0.0,0.166667,4,0,10000.0,2335.88734,2531.968747,0.0,12
7662,95.08385,0.818182,817.66,0.0,817.66,0.0,0.833333,0.0,0.75,0.0,0,10,2500.0,761.008544,151.01851,0.375,12
606,6787.661776,1.0,99.5,0.0,99.5,7726.511679,0.833333,0.0,0.75,0.416667,10,10,8000.0,1775.13958,2293.582697,0.0,12
8193,1056.98996,1.0,0.0,0.0,0.0,1388.219296,0.0,0.0,0.0,0.416667,10,0,2000.0,834.107295,276.344591,0.0,12
454,1207.888199,0.875,1342.36,1037.96,304.4,1738.109478,0.875,0.875,0.5,0.25,2,27,4000.0,288.883026,312.026316,0.0,8
5790,269.816561,0.636364,1965.95,1965.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,5500.0,0.0,864.2065423050828,0.0,12
4857,80.298186,0.727273,1090.0,0.0,1090.0,0.0,0.5,0.0,0.416667,0.0,0,6,4500.0,1015.891727,166.102478,0.666667,12
8189,114.297852,0.909091,994.54,249.54,745.0,0.0,0.833333,0.333333,0.75,0.0,0,18,1000.0,1099.568918,163.756802,0.444444,12
2651,1517.559661,1.0,0.0,0.0,0.0,456.396077,0.0,0.0,0.0,0.166667,2,0,1950.0,473.175712,381.272303,0.0,12
6806,7196.553011,1.0,0.0,0.0,0.0,8195.684678,0.0,0.0,0.0,0.5,7,0,9000.0,3335.3032,1349.647209,0.0,10
8036,435.490797,1.0,0.0,0.0,0.0,58.565665,0.0,0.0,0.0,0.083333,2,0,500.0,220.136035,305.833099,0.0,12
5385,2527.531968,1.0,720.16,720.16,0.0,4783.105548,0.5,0.5,0.0,0.416667,15,13,3000.0,3866.435107,1094.491962,0.090909,12
8170,46.996535,0.272727,0.0,0.0,0.0,2370.681355,0.0,0.0,0.0,0.166667,2,0,3500.0,5679.77259,82.578321,0.0,12
3390,3765.693221,1.0,0.0,0.0,0.0,1700.400179,0.0,0.0,0.0,0.454545,8,0,4000.0,745.344919,2011.115424,0.0,11
2,2495.148862,1.0,773.17,773.17,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7500.0,622.066742,627.284787,0.0,12
5744,403.816601,0.9,3431.0,0.0,3431.0,0.0,0.9,0.0,0.8,0.0,0,15,10000.0,2370.440541,139.047088,0.7,10
1920,11955.30817,1.0,0.0,0.0,0.0,2108.302563,0.0,0.0,0.0,0.666667,22,0,13000.0,3933.35535,5601.587776,0.0,12
6766,1055.99498,1.0,1482.18,1482.18,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,1500.0,1418.618359,2733.696071,0.0,12
2725,16.052971,0.545455,127.0,127.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4500.0,190.19504,141.377809,0.0,12
4638,3153.251957,1.0,3398.12,95.84,3302.28,5608.804955,1.0,0.083333,1.0,0.333333,4,24,3000.0,9000.706634,4255.297059,0.166667,12
508,2924.757622,1.0,0.0,0.0,0.0,281.044645,0.0,0.0,0.0,0.166667,3,0,3000.0,677.649435,1187.962476,0.0,12
1195,8884.816576,1.0,1233.58,1233.58,0.0,13674.24402,0.416667,0.416667,0.0,0.75,26,7,13000.0,5574.916601,4576.531483,0.0,12
2490,4319.531807,1.0,0.0,0.0,0.0,9085.908764,0.0,0.0,0.0,0.666667,19,0,7500.0,10339.93845,1348.605697,0.0,12
8064,933.928303,1.0,0.0,0.0,0.0,570.718948,0.0,0.0,0.0,0.583333,19,0,2000.0,499.243053,358.446917,0.0,12
8485,31.932178,0.363636,365.36,0.0,365.36,0.0,0.333333,0.0,0.333333,0.0,0,4,1833.333333,822.118125,137.769926,1.0,12
225,28.461629,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,125.769169,104.857518,0.0,12
3456,58.924277,1.0,449.4,0.0,449.4,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,420.654043,176.280895,0.545455,12
4750,2669.587009,1.0,0.0,0.0,0.0,967.482287,0.0,0.0,0.0,0.083333,1,0,6500.0,666.186973,655.620366,0.0,12
2863,54.952957,0.636364,470.12,0.0,470.12,0.0,0.333333,0.0,0.333333,0.0,0,4,10000.0,1042.208975,178.107513,0.666667,12
5743,55.539236,0.909091,201.27,201.27,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,467.319744,144.25972,0.111111,12
1574,0.0,0.0,2600.0,2600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,2437.260081,49.283603,0.0,12
5037,122.684019,0.875,1267.0,247.88,1019.12,0.0,0.875,0.375,0.75,0.0,0,12,2500.0,1263.464175,111.639152,1.0,8
6356,6.395964,0.181818,79.0,79.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,107.281393,45.447418,0.0,12
2612,6493.033342,1.0,447.5,447.5,0.0,1664.47374,0.416667,0.416667,0.0,0.583333,8,6,8000.0,1907.59974,1874.457189,0.0,12
6593,875.103005,1.0,0.0,0.0,0.0,2988.062451,0.0,0.0,0.0,0.333333,12,0,2000.0,2168.617114,195.662172,0.4,12
7815,76.631162,1.0,406.78,406.78,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,7500.0,593.46007,114.512379,0.2,11
1550,2945.285382,1.0,185.98,55.0,130.98,0.0,0.416667,0.083333,0.333333,0.0,0,9,3000.0,1009.97564,1102.79511,0.0,12
4316,3376.946886,1.0,0.0,0.0,0.0,9670.775878,0.0,0.0,0.0,0.4,6,0,9500.0,2194.131117,684.16893,0.0,10
4459,388.132417,1.0,0.0,0.0,0.0,689.70174,0.0,0.0,0.0,0.333333,7,0,1050.0,1601.295316,225.711121,0.083333,12
7298,978.771066,1.0,905.04,545.12,359.92,0.0,0.666667,0.166667,0.666667,0.0,0,20,4000.0,392.482391,315.469998,0.0,12
7698,130.678469,0.545455,1480.76,1480.76,0.0,0.0,0.333333,0.333333,0.0,0.0,0,19,1000.0,2441.727849,153.303679,1.0,12
5332,692.529504,1.0,404.0,404.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6400.0,787.236366,201.135008,0.0,12
5159,90.017392,0.909091,1247.39,427.02,820.37,0.0,0.909091,0.272727,0.818182,0.0,0,25,5000.0,762.863333,115.044143,0.454545,11
2035,1050.085007,1.0,0.0,0.0,0.0,468.62986,0.0,0.0,0.0,0.25,6,0,1500.0,593.781355,242.578058,0.0,12
4289,237.393795,1.0,1294.97,0.0,1294.97,307.201386,1.0,0.0,0.916667,0.25,3,16,2500.0,1098.051237,166.187653,0.166667,12
7429,39.251217,1.0,1066.62,339.1,727.52,204.615371,0.833333,0.833333,0.916667,0.083333,1,49,3500.0,1340.881787,102.273663,0.5,12
8440,726.323657,0.857143,231.35,0.0,231.35,929.852206,0.714286,0.0,0.571429,0.142857,1,7,1000.0,248.997065,816.92918,0.0,7
2566,237.861439,1.0,569.02,246.89,322.13,1431.673728,0.5,0.083333,0.416667,0.083333,3,6,3200.0,589.35887,186.59462,0.083333,12
4542,776.919827,1.0,11522.9,11146.28,376.62,0.0,1.0,1.0,0.416667,0.0,0,68,4500.0,11082.51429,237.006434,0.916667,12
5665,2431.019916,0.818182,729.82,729.82,0.0,2555.909872,0.181818,0.181818,0.0,0.181818,13,4,3500.0,46.969049,18924.00199,0.0,11
6064,327.576438,0.545455,2352.24,2352.24,0.0,0.0,0.25,0.25,0.0,0.0,0,16,6500.0,3931.602949,225.579276,0.0,12
1898,117.063942,0.909091,1035.05,64.9,970.15,0.0,0.75,0.083333,0.666667,0.0,0,10,3000.0,1336.493092,154.164663,0.777778,12
6060,236.264094,1.0,1949.62,1430.92,518.7,0.0,1.0,1.0,0.5,0.0,0,38,1800.0,1679.271891,163.817498,0.1,12
5443,28.349518,0.454545,235.0,0.0,235.0,0.0,0.25,0.0,0.166667,0.0,0,4,6000.0,268.128456,67.701929,0.272727,12
6377,1150.280984,1.0,450.0,250.0,200.0,0.0,0.25,0.166667,0.083333,0.0,0,4,1200.0,839.754013,766.890275,0.0,12
7859,328.943655,0.714286,0.0,0.0,0.0,746.311927,0.0,0.0,0.0,0.285714,2,0,1500.0,498.286059,103.323766,0.0,7
5511,309.491763,0.454545,0.0,0.0,0.0,3497.519958,0.0,0.0,0.0,0.25,6,0,4000.0,5364.680585,116.705952,0.333333,12
5408,5678.479456,1.0,0.0,0.0,0.0,2677.463375,0.0,0.0,0.0,0.666667,35,0,9500.0,1259.720956,1479.53625,0.0,12
5339,5.168354,0.181818,69.0,29.0,40.0,0.0,0.083333,0.083333,0.083333,0.0,0,3,5000.0,167.350713,41.839613,0.181818,12
2007,1184.588701,1.0,704.4,0.0,704.4,61.069589,1.0,0.0,0.916667,0.083333,1,21,1200.0,810.831681,747.131941,0.0,12
5523,760.884589,0.833333,2940.79,2644.17,296.62,103.179579,0.833333,0.833333,0.333333,0.166667,1,53,11500.0,426.798145,113.262756,0.0,6
5116,1780.188356,1.0,845.67,31.5,814.17,4137.170984,0.75,0.166667,0.583333,1.0,71,16,2500.0,3989.545295,566.947431,0.090909,12
226,4178.625215,1.0,1431.89,430.69,1001.2,0.0,1.0,0.416667,0.833333,0.0,0,39,4000.0,2384.542045,3868.70983,0.0,12
1807,1407.26415,0.909091,151.64,151.64,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1500.0,337.890842,337.424016,0.0,11
8499,16.065938,0.545455,154.45,0.0,154.45,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,301.05373,122.199314,0.166667,12
4180,56.541208,0.272727,325.8,325.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,3,3200.0,1300.942779,136.804417,0.0,12
298,2503.107213,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0,13,3000.0,1620.193277,857.535876,0.0,12
395,2502.264409,1.0,0.0,0.0,0.0,2368.872642,0.0,0.0,0.0,0.083333,2,0,10000.0,541.308981,724.956358,0.0,12
8429,28.697141,1.0,360.0,0.0,360.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,352.353973,95.559258,0.75,12
4908,2332.496766,1.0,0.0,0.0,0.0,1848.691278,0.0,0.0,0.0,0.083333,1,0,9700.0,803.519921,548.26632,0.0,12
5115,385.763111,1.0,232.93,232.93,0.0,0.0,0.5,0.5,0.0,0.0,0,6,2500.0,989.738532,152.762176,0.083333,12
1970,34.356451,0.545455,266.25,0.0,266.25,0.0,0.454545,0.0,0.454545,0.0,0,5,7500.0,338.565785,85.843124,0.5,11
2506,3312.222433,1.0,3729.7,2169.35,1560.35,0.0,1.0,1.0,1.0,0.0,0,81,8000.0,4974.329762,931.22828,0.0,12
4555,2124.826298,1.0,967.61,397.61,570.0,581.6512,0.833333,0.166667,0.75,0.25,3,12,5000.0,1778.725826,477.542826,0.0,12
2455,107.944741,0.875,118.16,118.16,0.0,472.818286,0.125,0.125,0.0,0.125,1,2,2500.0,192.781455,56.999671,0.25,8
7367,4135.663046,1.0,0.0,0.0,0.0,3168.34945,0.0,0.0,0.0,0.5,22,0,4500.0,1360.105727,1434.932593,0.0,12
5544,10495.73934,1.0,5038.27,1940.88,3097.39,0.0,1.0,0.5,1.0,0.0,0,108,14500.0,2564.857063,4606.755937,0.0,12
2069,291.510745,1.0,698.91,75.0,623.91,79.010038,1.0,0.083333,1.0,0.083333,1,38,5000.0,684.699102,178.065401,0.0,12
8157,6.260598,0.545455,35.0,35.0,0.0,18.280043,0.083333,0.083333,0.0,0.083333,1,1,1000.0,110.318859,59.475914,0.333333,12
8174,189.499535,1.0,1802.93,813.55,989.38,258.954597,0.916667,0.416667,0.833333,0.166667,5,35,1000.0,1273.819019,135.98691,0.583333,12
2231,0.672519,0.090909,388.54,0.0,388.54,0.0,0.416667,0.0,0.416667,0.0,0,5,12000.0,377.974097,24.499337,0.0,12
5970,3803.969016,1.0,0.0,0.0,0.0,2459.259917,0.0,0.0,0.0,0.727273,26,0,5000.0,1825.349955,1026.0174,0.0,11
6604,1166.337059,1.0,0.0,0.0,0.0,182.229942,0.0,0.0,0.0,0.5,7,0,1200.0,381.331067,328.158841,0.0,12
2864,1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0,6,2000.0,559.336578,467.519551,0.0,12
4185,66.723482,1.0,550.95,0.0,550.95,0.0,0.833333,0.0,0.75,0.0,0,16,4000.0,521.433223,151.236269,0.4,12
3159,4418.554352,1.0,960.0,0.0,960.0,958.069623,1.0,0.0,1.0,0.25,8,12,4500.0,1656.726415,2422.033266,0.0,12
4173,16.657046,0.363636,186.32,65.0,121.32,0.0,0.166667,0.083333,0.083333,0.0,0,4,600.0,28.317708,55.354917,0.0,12
1757,890.275144,0.545455,435.14,435.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,7,1800.0,3334.754054,1102.402301,0.0,12
6033,1096.991698,1.0,1567.12,826.63,740.49,0.0,1.0,0.666667,0.916667,0.0,0,37,1200.0,993.247869,571.822624,0.0,12
2812,1485.081634,1.0,48.22,48.22,0.0,106.224702,0.083333,0.083333,0.0,0.083333,1,1,1700.0,338.531014,542.822761,0.0,12
8707,78.448912,1.0,1875.18,977.85,897.33,0.0,1.0,0.833333,0.916667,0.0,0,78,1200.0,1656.503571,172.161277,1.0,12
3175,2.796865,0.272727,170.92,170.92,0.0,0.0,0.583333,0.583333,0.0,0.0,0,7,4000.0,227.392057,37.257557,0.0,12
2714,35.942931,0.818182,425.67,257.72,167.95,0.0,0.333333,0.083333,0.166667,0.0,0,4,6500.0,439.687694,126.895337,0.0,12
980,114.38833,1.0,182.0,0.0,182.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,169.708108,168.97377,0.083333,12
5246,186.020599,0.714286,269.85,211.8,58.05,1115.885225,0.714286,0.142857,0.571429,0.428571,5,6,2000.0,174.556187,95.587203,0.333333,7
2960,2786.494499,1.0,0.0,0.0,0.0,1547.268611,0.0,0.0,0.0,0.25,5,0,8000.0,837.844106,916.41672,0.0,12
8922,33.812837,1.0,145.98,0.0,145.98,0.0,1.0,0.0,0.833333,0.0,0,6,1500.0,53.676054,81.407073,0.25,6
6070,179.29326,0.272727,217.77,0.0,217.77,2508.079327,0.25,0.0,0.166667,0.083333,5,9,3000.0,211.406239,345.092178,0.5,12
6020,214.592814,0.363636,0.0,0.0,0.0,1306.528549,0.0,0.0,0.0,0.083333,3,0,3000.0,28.36165,79.103048,0.0,12
5660,356.883731,1.0,929.29,929.29,0.0,0.0,1.0,1.0,0.0,0.0,0,13,1200.0,1587.56373,193.337889,0.166667,12
2634,542.807485,1.0,220.62,220.62,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,2000.0,608.782428,166.733071,0.0,12
7931,1020.535366,1.0,205.54,205.54,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,232.721106,539.082396,0.0,12
7264,1150.867752,1.0,108.0,0.0,108.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,98.195732,9448.613073,0.0,12
3494,951.675294,1.0,0.0,0.0,0.0,1090.520215,0.0,0.0,0.0,0.272727,3,0,1200.0,178.362607,340.410195,0.0,11
3124,66.163293,0.909091,259.32,0.0,259.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,384.275314,135.786608,0.090909,12
3397,2158.754686,1.0,0.0,0.0,0.0,3027.725404,0.0,0.0,0.0,0.5,7,0,9000.0,1392.104949,494.197293,0.0,12
6271,0.0,0.0,140.04,0.0,140.04,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,129.905883,864.2065423050828,0.0,12
3361,2948.881234,1.0,840.48,510.0,330.48,411.828101,0.5,0.25,0.333333,0.166667,7,15,3000.0,1520.923579,1841.972209,0.0,12
898,6366.085376,0.818182,407.86,307.8,100.06,14827.30716,0.083333,0.083333,0.083333,0.166667,2,5,12500.0,5722.548016,1746.966239,0.0,12
3225,175.930384,0.333333,264.98,0.0,264.98,1556.629433,0.222222,0.0,0.111111,0.333333,3,6,1500.0,5379.820725,153.461233,1.0,9
6562,1572.097459,1.0,0.0,0.0,0.0,1128.876546,0.0,0.0,0.0,0.083333,3,0,2500.0,402.317895,402.142382,0.0,12
921,1894.11023,1.0,678.0,678.0,0.0,0.0,1.0,1.0,0.0,0.0,0,12,2000.0,992.569418,1111.413896,0.0,12
7227,1457.381936,1.0,0.0,0.0,0.0,236.725014,0.0,0.0,0.0,0.416667,7,0,1500.0,536.361045,508.611551,0.0,12
3529,6046.821082,1.0,502.48,502.48,0.0,3143.218022,0.2,0.2,0.0,0.2,2,3,9000.0,2034.824228,1372.663864,0.0,10
4821,260.409355,1.0,545.34,257.34,288.0,0.0,0.416667,0.166667,0.166667,0.0,0,9,1500.0,384.809868,189.1629,0.0,12
5399,2089.997028,1.0,2576.0,2576.0,0.0,0.0,0.25,0.25,0.0,0.0,0,4,5700.0,574.514857,531.183467,0.0,12
795,644.530629,1.0,268.68,0.0,268.68,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,1557.68946,438.318992,0.166667,12
6507,70.831061,1.0,531.0,300.0,231.0,0.0,0.916667,0.333333,0.916667,0.0,0,16,1500.0,497.383598,153.202749,0.25,12
8736,851.249818,1.0,2000.0,2000.0,0.0,4085.845895,0.285714,0.285714,0.0,0.571429,12,4,1200.0,2246.792007,970.683654,0.285714,7
2715,440.186713,1.0,985.2,531.0,454.2,1055.502083,0.916667,0.25,0.916667,0.333333,12,19,6000.0,1670.869438,191.619507,0.083333,12
8067,18.973831,0.272727,88.96,0.0,88.96,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,824.602684,132.06983,0.0,12
2757,343.003474,1.0,3429.49,2789.85,639.64,0.0,1.0,1.0,0.666667,0.0,0,40,10500.0,2700.228732,211.715095,0.416667,12
2232,4677.021295,1.0,1798.66,1364.22,434.44,1569.577102,0.916667,0.583333,0.916667,0.416667,6,36,9000.0,1156.783897,1615.317615,0.0,12
3550,40.069534,0.909091,833.29,833.29,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7000.0,766.596225,112.992397,0.3,12
